tempo,altura
712,4.532732779257198
713,4.539098976980873
714,4.545465174704549
715,4.551831372428224
716,4.5581975701519
717,4.564563767875575
718,4.570929965599251
719,4.577296163322926
720,4.583662361046602
721,4.590028558770277
722,4.596394756493953
723,4.602760954217628
724,4.609127151941304
725,4.6154933496649795
726,4.621859547388655
727,4.6282257451123305
728,4.634591942836006
729,4.640958140559682
730,4.647324338283357
731,4.653690536007033
732,4.660056733730708
733,4.666422931454384
734,4.672789129178059
735,4.679155326901735
736,4.68552152462541
737,4.691887722349086
738,4.698253920072761
739,4.704620117796437
740,4.710986315520112
741,4.717352513243788
742,4.723718710967463
743,4.730084908691139
744,4.7364511064148145
745,4.74281730413849
746,4.7491835018621655
747,4.755549699585841
748,4.761915897309517
749,4.768282095033192
750,4.774648292756868
751,4.781014490480543
752,4.787380688204219
753,4.793746885927894
754,4.80011308365157
755,4.806479281375245
756,4.812845479098921
757,4.819211676822596
758,4.825577874546272
759,4.831944072269947
760,4.838310269993623
761,4.844676467717298
762,4.851042665440974
763,4.8574088631646495
764,4.863775060888325
765,4.8701412586120005
766,4.876507456335676
767,4.882873654059352
768,4.889239851783027
769,4.895606049506703
770,4.901972247230378
771,4.908338444954054
772,4.914704642677729
773,4.921070840401405
774,4.92743703812508
775,4.933803235848756
776,4.940169433572431
777,4.946535631296107
778,4.952901829019782
779,4.959268026743458
780,4.965634224467133
781,4.972000422190809
782,4.9783666199144845
783,4.98473281763816
784,4.9910990153618355
785,4.997465213085511
786,5.003831410809187
787,5.010197608532862
788,5.016563806256538
789,5.022930003980213
790,5.029296201703889
791,5.035662399427564
792,5.04202859715124
793,5.048394794874915
794,5.054760992598591
795,5.061127190322266
796,5.067493388045942
797,5.073859585769617
798,5.080225783493293
799,5.086591981216968
800,5.092958178940644
801,5.0993243766643195
802,5.105690574387995
803,5.1120567721116705
804,5.118422969835346
805,5.124789167559022
806,5.131155365282697
807,5.137521563006373
808,5.143887760730048
809,5.150253958453724
810,5.156620156177399
811,5.162986353901075
812,5.16935255162475
813,5.175718749348426
814,5.182084947072101
815,5.188451144795777
816,5.194817342519452
817,5.201183540243128
818,5.207549737966803
819,5.213915935690479
820,5.2202821334141545
821,5.22664833113783
822,5.2330145288615055
823,5.239380726585181
824,5.245746924308857
825,5.252113122032532
826,5.258479319756208
827,5.264845517479883
828,5.271211715203559
829,5.277577912927234
830,5.28394411065091
831,5.290310308374585
832,5.296676506098261
833,5.303042703821936
834,5.309408901545612
835,5.315775099269287
836,5.322141296992963
837,5.328507494716638
838,5.334873692440314
839,5.3412398901639895
840,5.347606087887665
841,5.3539722856113405
842,5.360338483335016
843,5.366704681058692
844,5.373070878782367
845,5.379437076506043
846,5.385803274229718
847,5.392169471953394
848,5.398535669677069
849,5.404901867400745
850,5.41126806512442
851,5.417634262848096
852,5.424000460571771
853,5.430366658295447
854,5.436732856019122
855,5.443099053742798
856,5.449465251466473
857,5.455831449190149
858,5.4621976469138245
859,5.4685638446375
860,5.4749300423611755
861,5.481296240084851
862,5.487662437808527
863,5.494028635532202
864,5.500394833255878
865,5.506761030979553
866,5.513127228703229
867,5.519493426426904
868,5.52585962415058
869,5.532225821874255
870,5.538592019597931
871,5.544958217321606
872,5.551324415045282
873,5.557690612768957
874,5.564056810492633
875,5.570423008216308
876,5.576789205939984
877,5.5831554036636595
878,5.589521601387335
879,5.5958877991110105
880,5.602253996834686
881,5.608620194558362
882,5.614986392282037
883,5.621352590005713
884,5.627718787729388
885,5.634084985453064
886,5.640451183176739
887,5.646817380900415
888,5.65318357862409
889,5.659549776347766
890,5.665915974071441
891,5.672282171795117
892,5.678648369518792
893,5.685014567242468
894,5.691380764966143
895,5.697746962689819
896,5.7041131604134945
897,5.71047935813717
898,5.7168455558608455
899,5.723211753584521
900,5.729577951308197
901,5.735944149031872
902,5.742310346755548
903,5.748676544479223
904,5.755042742202899
905,5.761408939926574
906,5.76777513765025
907,5.774141335373925
908,5.780507533097601
909,5.786873730821276
910,5.793239928544952
911,5.799606126268627
912,5.805972323992303
913,5.812338521715978
914,5.818704719439654
915,5.8250709171633295
916,5.831437114887005
917,5.8378033126106805
918,5.844169510334356
919,5.850535708058032
920,5.856901905781707
921,5.863268103505383
922,5.869634301229058
923,5.876000498952734
924,5.882366696676409
925,5.888732894400085
926,5.89509909212376
927,5.901465289847436
928,5.907831487571111
929,5.914197685294787
930,5.920563883018462
931,5.926930080742138
932,5.933296278465813
933,5.939662476189489
934,5.9460286739131645
935,5.95239487163684
936,5.9587610693605155
937,5.965127267084191
938,5.971493464807867
939,5.977859662531542
940,5.984225860255218
941,5.990592057978893
942,5.996958255702569
943,6.003324453426244
944,6.00969065114992
945,6.016056848873595
946,6.022423046597271
947,6.028789244320946
948,6.035155442044622
949,6.041521639768297
950,6.047887837491973
951,6.054254035215648
952,6.060620232939324
953,6.0669864306629995
954,6.073352628386675
955,6.0797188261103505
956,6.086085023834026
957,6.092451221557702
958,6.098817419281377
959,6.105183617005053
960,6.111549814728728
961,6.117916012452404
962,6.124282210176079
963,6.130648407899755
964,6.13701460562343
965,6.143380803347106
966,6.149747001070781
967,6.156113198794457
968,6.162479396518132
969,6.168845594241808
970,6.175211791965483
971,6.181577989689159
972,6.1879441874128345
973,6.19431038513651
974,6.2006765828601855
975,6.207042780583861
976,6.213408978307537
977,6.219775176031212
978,6.226141373754888
979,6.232507571478563
980,6.238873769202239
981,6.245239966925914
982,6.25160616464959
983,6.257972362373265
984,6.264338560096941
985,6.270704757820616
986,6.277070955544292
987,6.283437153267967
988,6.289803350991643
989,6.296169548715318
990,6.302535746438994
991,6.3089019441626695
992,6.315268141886345
993,6.3216343396100205
994,6.328000537333696
995,6.334366735057372
996,6.340732932781047
997,6.347099130504723
998,6.353465328228398
999,6.359831525952074
1000,6.366197723675749
1001,6.372563921399425
1002,6.3789301191231
1003,6.385296316846776
1004,6.391662514570451
1005,6.398028712294127
1006,6.404394910017802
1007,6.410761107741478
1008,6.417127305465153
1009,6.423493503188829
1010,6.4298597009125045
1011,6.43622589863618
1012,6.4425920963598555
1013,6.448958294083531
1014,6.455324491807207
1015,6.461690689530882
1016,6.468056887254558
1017,6.474423084978233
1018,6.480789282701909
1019,6.487155480425584
1020,6.49352167814926
1021,6.499887875872935
1022,6.506254073596611
1023,6.512620271320286
1024,6.518986469043962
1025,6.525352666767637
1026,6.531718864491313
1027,6.538085062214988
1028,6.544451259938664
1029,6.5508174576623395
1030,6.557183655386015
1031,6.5635498531096905
1032,6.569916050833366
1033,6.576282248557042
1034,6.582648446280717
1035,6.589014644004393
1036,6.595380841728068
1037,6.601747039451744
1038,6.608113237175419
1039,6.614479434899095
1040,6.62084563262277
1041,6.627211830346446
1042,6.633578028070121
1043,6.639944225793797
1044,6.646310423517472
1045,6.652676621241148
1046,6.659042818964823
1047,6.665409016688499
1048,6.6717752144121745
1049,6.67814141213585
1050,6.6845076098595255
1051,6.690873807583201
1052,6.697240005306877
1053,6.703606203030552
1054,6.709972400754228
1055,6.716338598477903
1056,6.722704796201579
1057,6.729070993925254
1058,6.73543719164893
1059,6.741803389372605
1060,6.748169587096281
1061,6.754535784819956
1062,6.760901982543632
1063,6.767268180267307
1064,6.773634377990983
1065,6.780000575714658
1066,6.786366773438334
1067,6.7927329711620095
1068,6.799099168885685
1069,6.8054653666093605
1070,6.811831564333036
1071,6.818197762056712
1072,6.824563959780387
1073,6.830930157504063
1074,6.837296355227738
1075,6.843662552951414
1076,6.850028750675089
1077,6.856394948398765
1078,6.86276114612244
1079,6.869127343846116
1080,6.875493541569791
1081,6.881859739293467
1082,6.888225937017142
1083,6.894592134740818
1084,6.900958332464493
1085,6.907324530188169
1086,6.9136907279118445
1087,6.92005692563552
1088,6.9264231233591955
1089,6.932789321082871
1090,6.939155518806547
1091,6.945521716530222
1092,6.951887914253898
1093,6.958254111977573
1094,6.964620309701249
1095,6.970986507424924
1096,6.9773527051486
1097,6.983718902872275
1098,6.990085100595951
1099,6.996451298319626
1100,7.002817496043302
1101,7.009183693766977
1102,7.015549891490653
1103,7.021916089214328
1104,7.028282286938004
1105,7.0346484846616795
1106,7.041014682385355
1107,7.0473808801090305
1108,7.053747077832706
1109,7.060113275556382
1110,7.066479473280057
1111,7.072845671003733
1112,7.079211868727408
1113,7.085578066451084
1114,7.091944264174759
1115,7.098310461898435
1116,7.10467665962211
1117,7.111042857345786
1118,7.117409055069461
1119,7.123775252793137
1120,7.130141450516812
1121,7.136507648240488
1122,7.142873845964163
1123,7.149240043687839
1124,7.1556062414115145
1125,7.16197243913519
1126,7.1683386368588655
1127,7.174704834582541
1128,7.181071032306217
1129,7.187437230029892
1130,7.193803427753568
1131,7.200169625477243
1132,7.206535823200919
1133,7.212902020924594
1134,7.21926821864827
1135,7.225634416371945
1136,7.232000614095621
1137,7.238366811819296
1138,7.244733009542972
1139,7.251099207266647
1140,7.257465404990323
1141,7.263831602713998
1142,7.270197800437674
1143,7.2765639981613495
1144,7.282930195885025
1145,7.2892963936087005
1146,7.295662591332376
1147,7.302028789056052
1148,7.308394986779727
1149,7.314761184503403
1150,7.321127382227078
1151,7.327493579950754
1152,7.333859777674429
1153,7.340225975398105
1154,7.34659217312178
1155,7.352958370845456
1156,7.359324568569131
1157,7.365690766292807
1158,7.372056964016482
1159,7.378423161740158
1160,7.384789359463833
1161,7.391155557187509
1162,7.3975217549111845
1163,7.40388795263486
1164,7.4102541503585355
1165,7.416620348082211
1166,7.422986545805887
1167,7.429352743529562
1168,7.435718941253238
1169,7.442085138976913
1170,7.448451336700589
1171,7.454817534424264
1172,7.46118373214794
1173,7.467549929871615
1174,7.473916127595291
1175,7.480282325318966
1176,7.486648523042642
1177,7.493014720766317
1178,7.499380918489993
1179,7.505747116213668
1180,7.512113313937344
1181,7.5184795116610195
1182,7.524845709384695
1183,7.5312119071083705
1184,7.537578104832046
1185,7.543944302555722
1186,7.550310500279397
1187,7.556676698003073
1188,7.563042895726748
1189,7.569409093450424
1190,7.575775291174099
1191,7.582141488897775
1192,7.58850768662145
1193,7.594873884345126
1194,7.601240082068801
1195,7.607606279792477
1196,7.613972477516152
1197,7.620338675239828
1198,7.626704872963503
1199,7.633071070687179
1200,7.6394372684108545
1201,7.64580346613453
1202,7.6521696638582055
1203,7.658535861581881
1204,7.664902059305557
1205,7.671268257029232
1206,7.677634454752908
1207,7.684000652476583
1208,7.690366850200259
1209,7.696733047923934
1210,7.70309924564761
1211,7.709465443371285
1212,7.715831641094961
1213,7.722197838818636
1214,7.728564036542312
1215,7.734930234265987
1216,7.741296431989663
1217,7.747662629713338
1218,7.754028827437014
1219,7.7603950251606895
1220,7.766761222884365
1221,7.7731274206080405
1222,7.779493618331716
1223,7.785859816055392
1224,7.792226013779067
1225,7.798592211502743
1226,7.804958409226418
1227,7.811324606950094
1228,7.817690804673769
1229,7.824057002397445
1230,7.83042320012112
1231,7.836789397844796
1232,7.843155595568471
1233,7.849521793292147
1234,7.855887991015822
1235,7.862254188739498
1236,7.868620386463173
1237,7.874986584186849
1238,7.8813527819105245
1239,7.8877189796342
1240,7.8940851773578755
1241,7.900451375081551
1242,7.906817572805227
1243,7.913183770528902
1244,7.919549968252578
1245,7.925916165976253
1246,7.932282363699929
1247,7.938648561423604
1248,7.94501475914728
1249,7.951380956870955
1250,7.957747154594631
1251,7.964113352318306
1252,7.970479550041982
1253,7.976845747765657
1254,7.983211945489333
1255,7.989578143213008
1256,7.995944340936684
1257,8.00231053866036
1258,8.008676736384036
1259,8.015042934107711
1260,8.021409131831387
1261,8.027775329555062
1262,8.034141527278738
1263,8.040507725002414
1264,8.046873922726089
1265,8.053240120449765
1266,8.05960631817344
1267,8.065972515897116
1268,8.072338713620791
1269,8.078704911344467
1270,8.085071109068142
1271,8.091437306791818
1272,8.097803504515493
1273,8.104169702239169
1274,8.110535899962844
1275,8.11690209768652
1276,8.123268295410195
1277,8.12963449313387
1278,8.136000690857546
1279,8.142366888581222
1280,8.148733086304897
1281,8.155099284028573
1282,8.161465481752249
1283,8.167831679475924
1284,8.1741978771996
1285,8.180564074923275
1286,8.18693027264695
1287,8.193296470370626
1288,8.199662668094302
1289,8.206028865817977
1290,8.212395063541653
1291,8.218761261265328
1292,8.225127458989004
1293,8.23149365671268
1294,8.237859854436355
1295,8.24422605216003
1296,8.250592249883706
1297,8.256958447607381
1298,8.263324645331057
1299,8.269690843054732
1300,8.276057040778408
1301,8.282423238502084
1302,8.288789436225759
1303,8.295155633949435
1304,8.30152183167311
1305,8.307888029396786
1306,8.314254227120461
1307,8.320620424844137
1308,8.326986622567812
1309,8.333352820291488
1310,8.339719018015163
1311,8.346085215738839
1312,8.352451413462514
1313,8.35881761118619
1314,8.365183808909865
1315,8.37155000663354
1316,8.377916204357216
